participant,blockID,trialID,condition,screenID,leftColor,rightColor,leftImage,leftSize,rightImage,rightSize,correctObject,correctResp,response,acc,rt,target,distractor
13,1,P1,C,processing,#FFFFFF,#708514,image405,10,image335,6.3,NA,left,right,FALSE,2679.699999988079,NA,NA
13,1,P1,C,processing,#FFFFFF,#4d4483,image405,10,image413,153,NA,right,right,TRUE,1157.300000011921,NA,NA
13,1,P1,C,processing,#FFFFFF,#923554,image405,10,image13,15,NA,right,right,TRUE,2009.5,NA,NA
13,1,P1,C,processing,#316857,#FFFFFF,image173,999,image405,10,NA,left,left,TRUE,1089.9000000059605,NA,NA
13,1,P2,C,processing,#FFFFFF,#488731,image405,10,image303,20,NA,right,right,TRUE,1322.699999988079,NA,NA
13,1,P2,C,processing,#82351c,#FFFFFF,image105,7.1,image405,10,NA,right,NULL,FALSE,NA,NA,NA
13,1,P2,C,processing,#7e4a96,#FFFFFF,image98,15,image405,10,NA,left,left,TRUE,1210.300000011921,NA,NA
13,1,P2,C,processing,#569d9f,#FFFFFF,image304,18,image405,10,NA,left,left,TRUE,1752.5999999940395,NA,NA
13,1,P3,C,processing,#33519e,#FFFFFF,image54,7,image405,10,NA,right,left,FALSE,906.3000000119209,NA,NA
13,1,P3,C,processing,#FFFFFF,#818240,image405,10,image161,8.7,NA,left,left,TRUE,1393.3999999761581,NA,NA
13,1,P3,C,processing,#FFFFFF,#9c2b71,image405,10,image45,13,NA,right,right,TRUE,970,NA,NA
13,1,P3,C,processing,#FFFFFF,#159d4e,image405,10,image143,72,NA,right,right,TRUE,1211.5999999940395,NA,NA
13,1,P4,C,processing,#FFFFFF,#71592d,image405,10,image229,25,NA,right,right,TRUE,1039.5,NA,NA
13,1,P4,C,processing,#FFFFFF,#7b2878,image405,10,image355,443.2,NA,right,right,TRUE,1028.199999988079,NA,NA
13,1,P4,C,processing,#30c322,#FFFFFF,image363,11.3,image405,10,NA,left,left,TRUE,1035.2000000178814,NA,NA
13,1,P4,C,processing,#215ba1,#FFFFFF,image379,15,image405,10,NA,left,left,TRUE,1354.4000000059605,NA,NA
13,1,P5,C,processing,#5db422,#FFFFFF,image247,999,image405,10,NA,left,left,TRUE,1260.0999999940395,NA,NA
13,1,P5,C,processing,#93100b,#FFFFFF,image205,999,image405,10,NA,left,left,TRUE,1143.300000011921,NA,NA
13,1,P5,C,processing,#FFFFFF,#379cbe,image405,10,image401,12,NA,right,right,TRUE,1707.800000011921,NA,NA
13,1,P5,C,processing,#5c2a8d,#FFFFFF,image5,27.1,image405,10,NA,left,left,TRUE,1681.699999988079,NA,NA
13,1,P6,C,processing,#337156,#FFFFFF,image212,8,image405,10,NA,right,left,FALSE,815.7000000178814,NA,NA
13,1,P6,C,processing,#FFFFFF,#877840,image405,10,image118,13.6,NA,right,left,FALSE,1441.5,NA,NA
13,1,P6,C,processing,#bf1d58,#FFFFFF,image236,11,image405,10,NA,left,right,FALSE,1491.4000000059605,NA,NA
13,1,P6,C,processing,#FFFFFF,#1f34d1,image405,10,image396,34,NA,right,right,TRUE,1008.5999999940395,NA,NA
13,1,P7,C,processing,#FFFFFF,#12c41e,image405,10,image343,16,NA,right,right,TRUE,1046.8999999761581,NA,NA
13,1,P7,C,processing,#FFFFFF,#16729c,image405,10,image226,70.2,NA,right,right,TRUE,1021.2000000178814,NA,NA
13,1,P7,C,processing,#FFFFFF,#c8621e,image405,10,image218,13.5,NA,right,right,TRUE,1327.300000011921,NA,NA
13,1,P7,C,processing,#b727be,#FFFFFF,image17,7,image405,10,NA,right,right,TRUE,1909.699999988079,NA,NA
13,1,P8,C,processing,#FFFFFF,#1e1cb0,image405,10,image375,8,NA,left,right,FALSE,1107.9000000059605,NA,NA
13,1,P8,C,processing,#FFFFFF,#702955,image405,10,image356,5.5,NA,left,left,TRUE,1515.800000011921,NA,NA
13,1,P8,C,processing,#31965d,#FFFFFF,image142,1,image405,10,NA,right,right,TRUE,1204,NA,NA
13,1,P8,C,processing,#9a9047,#FFFFFF,image49,20,image405,10,NA,left,left,TRUE,1298,NA,NA
13,1,P9,C,processing,#416f86,#FFFFFF,image223,170,image405,10,NA,left,left,TRUE,870.0999999940395,NA,NA
13,1,P9,C,processing,#448e33,#FFFFFF,image150,17.7,image405,10,NA,left,left,TRUE,1024.3999999761581,NA,NA
13,1,P9,C,processing,#c85c1e,#FFFFFF,image18,18,image405,10,NA,left,left,TRUE,1241.800000011921,NA,NA
13,1,P9,C,processing,#c113cd,#FFFFFF,image128,7.7,image405,10,NA,right,left,FALSE,1355.5,NA,NA
13,1,P10,C,processing,#FFFFFF,#543aa1,image405,10,image395,8.2,NA,left,left,TRUE,1307.2000000178814,NA,NA
13,1,P10,C,processing,#928911,#FFFFFF,image243,27.1,image405,10,NA,left,left,TRUE,1281.9000000059605,NA,NA
13,1,P10,C,processing,#FFFFFF,#3a8d68,image405,10,image240,19,NA,right,right,TRUE,1343.7000000178814,NA,NA
13,1,P10,C,processing,#c11a65,#FFFFFF,image27,6,image405,10,NA,right,right,TRUE,1157,NA,NA
13,1,P11,C,processing,#628726,#FFFFFF,image274,3.9,image405,10,NA,right,right,TRUE,1275.2000000178814,NA,NA
13,1,P11,C,processing,#FFFFFF,#421e8f,image405,10,image388,350,NA,right,right,TRUE,862.7999999821186,NA,NA
13,1,P11,C,processing,#FFFFFF,#943341,image405,10,image112,13,NA,right,right,TRUE,1407.2000000178814,NA,NA
13,1,P11,C,processing,#FFFFFF,#0a9471,image405,10,image198,6.8,NA,left,right,FALSE,1534.7000000178814,NA,NA
13,1,P12,C,processing,#1212a1,#FFFFFF,image297,7.9,image405,10,NA,right,right,TRUE,1291.5,NA,NA
13,1,P12,C,processing,#FFFFFF,#b81e66,image405,10,image378,13,NA,right,left,FALSE,1892.800000011921,NA,NA
13,1,P12,C,processing,#17a65c,#FFFFFF,image66,999,image405,10,NA,left,left,TRUE,1136.1000000238419,NA,NA
13,1,P12,C,processing,#FFFFFF,#97ac20,image405,10,image298,12.4,NA,right,right,TRUE,1235.699999988079,NA,NA
13,1,P13,C,processing,#ba703b,#FFFFFF,image321,40,image405,10,NA,left,left,TRUE,828.8000000119209,NA,NA
13,1,P13,C,processing,#FFFFFF,#0d4f9b,image405,10,image410,7,NA,left,right,FALSE,836.5999999940395,NA,NA
13,1,P13,C,processing,#FFFFFF,#2cb922,image405,10,image2,6.3,NA,left,right,FALSE,1642.0999999940395,NA,NA
13,1,P13,C,processing,#683768,#FFFFFF,image71,8,image405,10,NA,right,left,FALSE,1821.5,NA,NA
13,1,P14,C,processing,#FFFFFF,#325d71,image405,10,image264,18.6,NA,right,right,TRUE,1182.300000011921,NA,NA
13,1,P14,C,processing,#FFFFFF,#9312ba,image405,10,image250,34,NA,right,right,TRUE,885.9000000059605,NA,NA
13,1,P14,C,processing,#9c6c54,#FFFFFF,image106,30,image405,10,NA,left,left,TRUE,987.8000000119209,NA,NA
13,1,P14,C,processing,#0cc012,#FFFFFF,image83,140,image405,10,NA,left,left,TRUE,969.6999999880791,NA,NA
13,1,P15,C,processing,#cc9424,#FFFFFF,image129,17,image405,10,NA,left,left,TRUE,1490.7999999821186,NA,NA
13,1,P15,C,processing,#FFFFFF,#d41193,image405,10,image290,8.5,NA,left,right,FALSE,821,NA,NA
13,1,P15,C,processing,#2448d6,#FFFFFF,image50,8,image405,10,NA,right,right,TRUE,1549.7999999821186,NA,NA
13,1,P15,C,processing,#FFFFFF,#11b02c,image405,10,image180,14,NA,right,right,TRUE,1013.8000000119209,NA,NA
13,1,P16,C,processing,#FFFFFF,#4e1a89,image405,10,image404,7.5,NA,left,right,FALSE,1525.0999999940395,NA,NA
13,1,P16,C,processing,#684137,#FFFFFF,image77,120,image405,10,NA,left,left,TRUE,1101.5,NA,NA
13,1,P16,C,processing,#6dc828,#FFFFFF,image216,500,image405,10,NA,left,left,TRUE,941.5999999940395,NA,NA
13,1,P16,C,processing,#18d8d8,#FFFFFF,image292,6.8,image405,10,NA,right,left,FALSE,2082.9000000059605,NA,NA
13,1,P17,C,processing,#3f637d,#FFFFFF,image230,999,image405,10,NA,left,left,TRUE,1076.800000011921,NA,NA
13,1,P17,C,processing,#b3843d,#FFFFFF,image327,6.3,image405,10,NA,right,right,TRUE,1167.699999988079,NA,NA
13,1,P17,C,processing,#388a4d,#FFFFFF,image368,18.5,image405,10,NA,left,left,TRUE,1266.199999988079,NA,NA
13,1,P17,C,processing,#FFFFFF,#ca1299,image405,10,image360,19,NA,right,right,TRUE,1235.5999999940395,NA,NA
13,1,P18,C,processing,#6a8221,#FFFFFF,image296,7,image405,10,NA,right,left,FALSE,1728.5,NA,NA
13,1,P18,C,processing,#412772,#FFFFFF,image22,9.1,image405,10,NA,right,left,FALSE,1260.9000000059605,NA,NA
13,1,P18,C,processing,#FFFFFF,#7c313e,image405,10,image237,8.1,NA,left,right,FALSE,1441.800000011921,NA,NA
13,1,P18,C,processing,#FFFFFF,#298971,image405,10,image24,80,NA,right,right,TRUE,1469.9000000059605,NA,NA
13,1,P19,C,processing,#FFFFFF,#7ea54a,image405,10,image140,2,NA,left,left,TRUE,1228.7000000178814,NA,NA
13,1,P19,C,processing,#FFFFFF,#11ac88,image405,10,image113,210,NA,right,right,TRUE,1004.7999999821186,NA,NA
13,1,P19,C,processing,#5f2ea3,#FFFFFF,image139,9.6,image405,10,NA,right,right,TRUE,1334.699999988079,NA,NA
13,1,P19,C,processing,#FFFFFF,#9b505f,image405,10,image172,8,NA,left,right,FALSE,1488.1000000238419,NA,NA
13,1,P20,C,processing,#424190,#FFFFFF,image213,0.7,image405,10,NA,right,right,TRUE,1172.7999999821186,NA,NA
13,1,P20,C,processing,#772837,#FFFFFF,image126,11,image405,10,NA,left,left,TRUE,1069.6000000238419,NA,NA
13,1,P20,C,processing,#FFFFFF,#1ba768,image405,10,image329,8,NA,left,left,TRUE,1291.699999988079,NA,NA
13,1,P20,C,processing,#FFFFFF,#96aa13,image405,10,image223,170,NA,right,right,TRUE,922.4000000059605,NA,NA
13,1,P21,C,processing,#74253d,#FFFFFF,image89,35,image405,10,NA,left,left,TRUE,995.3000000119209,NA,NA
13,1,P21,C,processing,#FFFFFF,#5b28af,image405,10,image141,30,NA,right,right,TRUE,910,NA,NA
13,1,P21,C,processing,#FFFFFF,#0bc187,image405,10,image350,3,NA,left,right,FALSE,1635.199999988079,NA,NA
13,1,P21,C,processing,#799a2d,#FFFFFF,image337,12.3,image405,10,NA,left,left,TRUE,1640.2000000178814,NA,NA
13,1,P22,C,processing,#17b030,#FFFFFF,image62,7.5,image405,10,NA,right,right,TRUE,1366.6000000238419,NA,NA
13,1,P22,C,processing,#2a43c0,#FFFFFF,image76,5.5,image405,10,NA,right,left,FALSE,1569.800000011921,NA,NA
13,1,P22,C,processing,#FFFFFF,#b5880d,image405,10,image19,8,NA,left,right,FALSE,1256.6000000238419,NA,NA
13,1,P22,C,processing,#ca219a,#FFFFFF,image245,10.5,image405,10,NA,left,left,TRUE,1081.9000000059605,NA,NA
13,1,P23,C,processing,#FFFFFF,#4c1494,image405,10,image163,8,NA,left,right,FALSE,770.0999999940395,NA,NA
13,1,P23,C,processing,#0e907c,#FFFFFF,image54,7,image405,10,NA,right,left,FALSE,1048.199999988079,NA,NA
13,1,P23,C,processing,#FFFFFF,#8db040,image405,10,image188,5,NA,left,left,TRUE,1244.199999988079,NA,NA
13,1,P23,C,processing,#891f2a,#FFFFFF,image189,400,image405,10,NA,left,left,TRUE,912.9000000059605,NA,NA
13,1,P24,C,processing,#FFFFFF,#85732e,image405,10,image98,15,NA,right,right,TRUE,1226.9000000059605,NA,NA
13,1,P24,C,processing,#FFFFFF,#af189b,image405,10,image399,9,NA,left,right,FALSE,895.0999999940395,NA,NA
13,1,P24,C,processing,#FFFFFF,#1b4d93,image405,10,image45,13,NA,right,right,TRUE,776.2999999821186,NA,NA
13,1,P24,C,processing,#FFFFFF,#3db862,image405,10,image110,8,NA,left,left,TRUE,1413,NA,NA
13,1,P25,C,processing,#FFFFFF,#27b047,image405,10,image99,16.5,NA,right,right,TRUE,893.6999999880791,NA,NA
13,1,P25,C,processing,#FFFFFF,#a07718,image405,10,image328,40,NA,right,right,TRUE,1143.5999999940395,NA,NA
13,1,P25,C,processing,#c1159f,#FFFFFF,image333,13.2,image405,10,NA,left,left,TRUE,1262.699999988079,NA,NA
13,1,P25,C,processing,#1a63e0,#FFFFFF,image194,240,image405,10,NA,left,left,TRUE,864.0999999940395,NA,NA
13,1,1,C,memory-resp,#1eb323,#FFFFFF,image53,6.4,image405,10,NA,right,left,FALSE,2124,image53,image405
13,1,1,C,memory-resp,#FFFFFF,#ce0da4,image405,10,image7,3,NA,left,left,TRUE,2210.5,image7,image405
13,1,1,C,memory-resp,#FFFFFF,#3e67b1,image405,10,image128,7.7,NA,left,right,FALSE,1706.8999999761581,image128,image405
13,1,1,C,memory-resp,#da7116,#FFFFFF,image206,14,image405,10,NA,left,left,TRUE,1813.5,image206,image206
13,1,1,C,retrieval,NA,NA,NA,NA,NA,NA,image53,NA,image155,FALSE,5487.399999976158,image53,image405
13,1,1,C,retrieval,NA,NA,NA,NA,NA,NA,image128,NA,image128,TRUE,5464.5999999940395,image128,image405
13,1,1,C,retrieval,NA,NA,NA,NA,NA,NA,image7,NA,image7,TRUE,2491.7999999821186,image7,image405
13,1,1,C,retrieval,NA,NA,NA,NA,NA,NA,image206,NA,image206,TRUE,2679.899999976158,image206,image405
13,1,2,C,memory-resp,#FFFFFF,#606b38,image405,10,image360,19,NA,right,right,TRUE,1147.300000011921,image360,image360
13,1,2,C,memory-resp,#7e1b28,#FFFFFF,image233,6.2,image405,10,NA,right,left,FALSE,2475.0999999940395,image233,image405
13,1,2,C,memory-resp,#FFFFFF,#0d9ea5,image405,10,image280,20,NA,right,right,TRUE,1313.199999988079,image280,image280
13,1,2,C,memory-resp,#661aad,#FFFFFF,image149,29.3,image405,10,NA,left,left,TRUE,1971.7000000178814,image149,image149
13,1,2,C,retrieval,NA,NA,NA,NA,NA,NA,image280,NA,image233,FALSE,2727.300000011921,image280,image360
13,1,2,C,retrieval,NA,NA,NA,NA,NA,NA,image233,NA,image360,FALSE,3235,image233,image360
13,1,2,C,retrieval,NA,NA,NA,NA,NA,NA,image149,NA,image149,TRUE,2359.899999976158,image149,image360
13,1,2,C,retrieval,NA,NA,NA,NA,NA,NA,image360,NA,image280,FALSE,3463.800000011921,image360,image360
13,1,3,C,memory-resp,#808141,#FFFFFF,image400,42,image405,10,NA,left,left,TRUE,2057,image400,image400
13,1,3,C,memory-resp,#FFFFFF,#2b9777,image405,10,image229,25,NA,right,right,TRUE,1661.5999999940395,image229,image229
13,1,3,C,memory-resp,#FFFFFF,#95184e,image405,10,image373,17.5,NA,right,right,TRUE,1536.4000000059605,image373,image373
13,1,3,C,memory-resp,#3c17a1,#FFFFFF,image412,10.5,image405,10,NA,left,left,TRUE,1423,image412,image412
13,1,3,C,retrieval,NA,NA,NA,NA,NA,NA,image412,NA,image412,TRUE,1515.5999999940395,image412,image400
13,1,3,C,retrieval,NA,NA,NA,NA,NA,NA,image400,NA,image400,TRUE,6982,image400,image400
13,1,3,C,retrieval,NA,NA,NA,NA,NA,NA,image373,NA,image373,TRUE,3196.699999988079,image373,image400
13,1,3,C,retrieval,NA,NA,NA,NA,NA,NA,image229,NA,image229,TRUE,2230.2000000178814,image229,image400
13,1,4,C,memory-resp,#40b43c,#FFFFFF,image86,4.5,image405,10,NA,right,right,TRUE,2107.699999988079,image86,image405
13,1,4,C,memory-resp,#b55826,#FFFFFF,image358,16.2,image405,10,NA,left,left,TRUE,2526.5,image358,image358
13,1,4,C,memory-resp,#FFFFFF,#2d87c8,image405,10,image206,14,NA,right,right,TRUE,1546.9000000059605,image206,image206
13,1,4,C,memory-resp,#972c9b,#FFFFFF,image204,67.4,image405,10,NA,left,left,TRUE,1675.4000000059605,image204,image204
13,1,4,C,retrieval,NA,NA,NA,NA,NA,NA,image204,NA,image204,TRUE,1560.199999988079,image204,image405
13,1,4,C,retrieval,NA,NA,NA,NA,NA,NA,image358,NA,image206,FALSE,2616.699999988079,image358,image405
13,1,4,C,retrieval,NA,NA,NA,NA,NA,NA,image86,NA,image358,FALSE,5532.199999988079,image86,image405
13,1,4,C,retrieval,NA,NA,NA,NA,NA,NA,image206,NA,image206,TRUE,5080.700000017881,image206,image405
13,1,5,C,memory-resp,#FFFFFF,#753dae,image405,10,image14,1,NA,left,left,TRUE,2039.7999999821186,image14,image405
13,1,5,C,memory-resp,#2b8276,#FFFFFF,image115,9.4,image405,10,NA,right,right,TRUE,2030.5999999940395,image115,image405
13,1,5,C,memory-resp,#FFFFFF,#8fad25,image405,10,image30,19.4,NA,right,left,FALSE,2126.5999999940395,image30,image30
13,1,5,C,memory-resp,#FFFFFF,#b4183f,image405,10,image167,17.4,NA,right,NULL,FALSE,NA,image167,image167
13,1,5,C,retrieval,NA,NA,NA,NA,NA,NA,image30,NA,image30,TRUE,4685.699999988079,image30,image405
13,1,5,C,retrieval,NA,NA,NA,NA,NA,NA,image115,NA,image115,TRUE,3229,image115,image405
13,1,5,C,retrieval,NA,NA,NA,NA,NA,NA,image167,NA,image167,TRUE,962.7999999821186,image167,image405
13,1,5,C,retrieval,NA,NA,NA,NA,NA,NA,image14,NA,image14,TRUE,4560.4000000059605,image14,image405
13,1,6,C,memory-resp,#FFFFFF,#198a6a,image405,10,image146,95,NA,right,right,TRUE,1694,image146,image146
13,1,6,C,memory-resp,#53448d,#FFFFFF,image132,15,image405,10,NA,left,left,TRUE,1403.2000000178814,image132,image132
13,1,6,C,memory-resp,#838f3d,#FFFFFF,image428,9,image405,10,NA,right,left,FALSE,1706.699999988079,image428,image405
13,1,6,C,memory-resp,#FFFFFF,#ba2161,image405,10,image27,6,NA,left,left,TRUE,2779.699999988079,image27,image405
13,1,6,C,retrieval,NA,NA,NA,NA,NA,NA,image132,NA,image132,TRUE,4300.800000011921,image132,image146
13,1,6,C,retrieval,NA,NA,NA,NA,NA,NA,image27,NA,image27,TRUE,2816.800000011921,image27,image146
13,1,6,C,retrieval,NA,NA,NA,NA,NA,NA,image428,NA,image428,TRUE,1681.5999999940395,image428,image146
13,1,6,C,retrieval,NA,NA,NA,NA,NA,NA,image146,NA,image146,TRUE,3244.5999999940395,image146,image146
13,1,7,C,memory-resp,#794082,#FFFFFF,image125,5.1,image405,10,NA,right,right,TRUE,1659.2000000178814,image125,image405
13,1,7,C,memory-resp,#4a863c,#FFFFFF,image245,10.5,image405,10,NA,left,NULL,FALSE,NA,image245,image245
13,1,7,C,memory-resp,#FFFFFF,#216a91,image405,10,image295,7.1,NA,left,right,FALSE,1475,image295,image405
13,1,7,C,memory-resp,#FFFFFF,#984b1b,image405,10,image24,80,NA,right,right,TRUE,1396.5999999940395,image24,image24
13,1,7,C,retrieval,NA,NA,NA,NA,NA,NA,image24,NA,image24,TRUE,2251.2999999821186,image24,image405
13,1,7,C,retrieval,NA,NA,NA,NA,NA,NA,image295,NA,image295,TRUE,2914.399999976158,image295,image405
13,1,7,C,retrieval,NA,NA,NA,NA,NA,NA,image245,NA,image245,TRUE,1796.5999999940395,image245,image405
13,1,7,C,retrieval,NA,NA,NA,NA,NA,NA,image125,NA,image125,TRUE,2343.600000023842,image125,image405
13,1,8,C,memory-resp,#FFFFFF,#0dbf69,image405,10,image134,7,NA,left,right,FALSE,1327.0999999940395,image134,image405
13,1,8,C,memory-resp,#FFFFFF,#a7af18,image405,10,image349,5.8,NA,left,left,TRUE,1782.199999988079,image349,image405
13,1,8,C,memory-resp,#FFFFFF,#d02597,image405,10,image34,210,NA,right,right,TRUE,1443.1000000238419,image34,image34
13,1,8,C,memory-resp,#323d67,#FFFFFF,image6,20,image405,10,NA,left,right,FALSE,1435.0999999940395,image6,image6
13,1,8,C,retrieval,NA,NA,NA,NA,NA,NA,image6,NA,image6,TRUE,1699.0999999940395,image6,image405
13,1,8,C,retrieval,NA,NA,NA,NA,NA,NA,image134,NA,image349,FALSE,3128.100000023842,image134,image405
13,1,8,C,retrieval,NA,NA,NA,NA,NA,NA,image34,NA,image34,TRUE,1996.7999999821186,image34,image405
13,1,8,C,retrieval,NA,NA,NA,NA,NA,NA,image349,NA,image349,TRUE,2712.5999999940395,image349,image405
13,1,9,C,memory-resp,#FFFFFF,#59a725,image405,10,image158,150,NA,right,right,TRUE,1292.2000000178814,image158,image158
13,1,9,C,memory-resp,#27a7c4,#FFFFFF,image209,5.5,image405,10,NA,right,left,FALSE,1399.7999999821186,image209,image405
13,1,9,C,memory-resp,#553187,#FFFFFF,image325,12.6,image405,10,NA,left,left,TRUE,1542,image325,image325
13,1,9,C,memory-resp,#FFFFFF,#cf332a,image405,10,image200,0.5,NA,left,left,TRUE,1818.9000000059605,image200,image405
13,1,9,C,retrieval,NA,NA,NA,NA,NA,NA,image209,NA,image209,TRUE,5023,image209,image158
13,1,9,C,retrieval,NA,NA,NA,NA,NA,NA,image325,NA,image325,TRUE,2031.5999999940395,image325,image158
13,1,9,C,retrieval,NA,NA,NA,NA,NA,NA,image200,NA,image200,TRUE,1281,image200,image158
13,1,9,C,retrieval,NA,NA,NA,NA,NA,NA,image158,NA,image158,TRUE,5977.5,image158,image158
13,1,10,C,memory-resp,#FFFFFF,#1815cb,image405,10,image193,85,NA,right,right,TRUE,1876,image193,image193
13,1,10,C,memory-resp,#a30f5e,#FFFFFF,image100,9,image405,10,NA,right,right,TRUE,2816.0999999940395,image100,image405
13,1,10,C,memory-resp,#24c670,#FFFFFF,image123,4.8,image405,10,NA,right,right,TRUE,1575.5,image123,image405
13,1,10,C,memory-resp,#FFFFFF,#9e8742,image405,10,image302,11,NA,right,right,TRUE,2417.800000011921,image302,image302
13,1,10,C,retrieval,NA,NA,NA,NA,NA,NA,image302,NA,image302,TRUE,1441.8999999761581,image302,image193
13,1,10,C,retrieval,NA,NA,NA,NA,NA,NA,image193,NA,image23,FALSE,5730,image193,image193
13,1,10,C,retrieval,NA,NA,NA,NA,NA,NA,image100,NA,image76,FALSE,6408.5999999940395,image100,image193
13,1,10,C,retrieval,NA,NA,NA,NA,NA,NA,image123,NA,image302,FALSE,1563.7999999821186,image123,image193
13,1,11,C,memory-resp,#9c3590,#FFFFFF,image47,12,image405,10,NA,left,right,FALSE,2164.9000000059605,image47,image47
13,1,11,C,memory-resp,#FFFFFF,#485b8e,image405,10,image331,1.7,NA,left,left,TRUE,2051.300000011921,image331,image405
13,1,11,C,memory-resp,#FFFFFF,#976c2b,image405,10,image100,9,NA,left,left,TRUE,2345.4000000059605,image100,image405
13,1,11,C,memory-resp,#2e6b37,#FFFFFF,image158,150,image405,10,NA,left,left,TRUE,1690.5,image158,image158
13,1,11,C,retrieval,NA,NA,NA,NA,NA,NA,image331,NA,image331,TRUE,3064.0999999940395,image331,image47
13,1,11,C,retrieval,NA,NA,NA,NA,NA,NA,image158,NA,image158,TRUE,3049.800000011921,image158,image47
13,1,11,C,retrieval,NA,NA,NA,NA,NA,NA,image47,NA,image47,TRUE,4578.299999982119,image47,image47
13,1,11,C,retrieval,NA,NA,NA,NA,NA,NA,image100,NA,image100,TRUE,2646.5,image100,image47
13,1,12,C,memory-resp,#d37d27,#FFFFFF,image301,300,image405,10,NA,left,left,TRUE,1912,image301,image301
13,1,12,C,memory-resp,#FFFFFF,#ad14ad,image405,10,image245,10.5,NA,right,right,TRUE,1001,image245,image245
13,1,12,C,memory-resp,#FFFFFF,#19d21c,image405,10,image135,8.4,NA,left,right,FALSE,2710.4000000059605,image135,image405
13,1,12,C,memory-resp,#416986,#FFFFFF,image378,13,image405,10,NA,left,right,FALSE,1768.2999999821186,image378,image378
13,1,12,C,retrieval,NA,NA,NA,NA,NA,NA,image135,NA,image135,TRUE,5942.4000000059605,image135,image301
13,1,12,C,retrieval,NA,NA,NA,NA,NA,NA,image245,NA,image245,TRUE,2047.5,image245,image301
13,1,12,C,retrieval,NA,NA,NA,NA,NA,NA,image378,NA,image378,TRUE,1984.800000011921,image378,image301
13,1,12,C,retrieval,NA,NA,NA,NA,NA,NA,image301,NA,image301,TRUE,3631.699999988079,image301,image301
13,1,13,C,memory-resp,#783638,#FFFFFF,image58,12,image405,10,NA,left,left,TRUE,1957.4000000059605,image58,image58
13,1,13,C,memory-resp,#FFFFFF,#677f2e,image405,10,image417,9,NA,left,right,FALSE,1144.4000000059605,image417,image405
13,1,13,C,memory-resp,#FFFFFF,#398e8b,image405,10,image333,13.2,NA,right,right,TRUE,1556.0999999940395,image333,image333
13,1,13,C,memory-resp,#572da4,#FFFFFF,image154,16.2,image405,10,NA,left,left,TRUE,1425.699999988079,image154,image154
13,1,13,C,retrieval,NA,NA,NA,NA,NA,NA,image58,NA,image58,TRUE,2853.2999999821186,image58,image58
13,1,13,C,retrieval,NA,NA,NA,NA,NA,NA,image154,NA,image154,TRUE,3181,image154,image58
13,1,13,C,retrieval,NA,NA,NA,NA,NA,NA,image333,NA,image333,TRUE,2097.9000000059605,image333,image58
13,1,13,C,retrieval,NA,NA,NA,NA,NA,NA,image417,NA,image417,TRUE,2396.5999999940395,image417,image58
13,1,14,C,memory-resp,#FFFFFF,#44885c,image405,10,image9,36,NA,right,right,TRUE,1541.5,image9,image9
13,1,14,C,memory-resp,#FFFFFF,#404982,image405,10,image360,19,NA,right,right,TRUE,1049.7999999821186,image360,image360
13,1,14,C,memory-resp,#846a15,#FFFFFF,image156,6.5,image405,10,NA,right,left,FALSE,1561,image156,image405
13,1,14,C,memory-resp,#ae4794,#FFFFFF,image105,7.1,image405,10,NA,right,NULL,FALSE,NA,image105,image405
13,1,14,C,retrieval,NA,NA,NA,NA,NA,NA,image105,NA,image105,TRUE,1968.9000000059605,image105,image9
13,1,14,C,retrieval,NA,NA,NA,NA,NA,NA,image156,NA,image156,TRUE,3545.2000000178814,image156,image9
13,1,14,C,retrieval,NA,NA,NA,NA,NA,NA,image9,NA,image9,TRUE,3249.300000011921,image9,image9
13,1,14,C,retrieval,NA,NA,NA,NA,NA,NA,image360,NA,image360,TRUE,681.5,image360,image9
13,1,15,C,memory-resp,#FFFFFF,#2f9198,image405,10,image262,7.5,NA,left,left,TRUE,2030,image262,image405
13,1,15,C,memory-resp,#FFFFFF,#7e9f32,image405,10,image369,200,NA,right,right,TRUE,1271,image369,image369
13,1,15,C,memory-resp,#4b1eb3,#FFFFFF,image96,180,image405,10,NA,left,left,TRUE,1310.699999988079,image96,image96
13,1,15,C,memory-resp,#a03133,#FFFFFF,image381,12,image405,10,NA,left,left,TRUE,1187,image381,image381
13,1,15,C,retrieval,NA,NA,NA,NA,NA,NA,image262,NA,image262,TRUE,3626.699999988079,image262,image405
13,1,15,C,retrieval,NA,NA,NA,NA,NA,NA,image381,NA,image381,TRUE,4652.0999999940395,image381,image405
13,1,15,C,retrieval,NA,NA,NA,NA,NA,NA,image96,NA,image96,TRUE,2281.699999988079,image96,image405
13,1,15,C,retrieval,NA,NA,NA,NA,NA,NA,image369,NA,image369,TRUE,3029.5999999940395,image369,image405
13,2,P1,D,processing,#FFFFFF,#932f70,image344,4,image187,300,NA,right,right,TRUE,852.9000000059605,NA,NA
13,2,P1,D,processing,#2a7a42,#FFFFFF,image164,13.5,image357,4.3,NA,left,left,TRUE,1235.6000000238419,NA,NA
13,2,P1,D,processing,#FFFFFF,#816728,image319,34,image299,300,NA,right,left,FALSE,1629.5999999940395,NA,NA
13,2,P1,D,processing,#FFFFFF,#2548a7,image182,800,image165,6.6,NA,left,left,TRUE,1076.4000000059605,NA,NA
13,2,P2,D,processing,#FFFFFF,#7821ba,image239,6,image116,14.5,NA,right,right,TRUE,1251.800000011921,NA,NA
13,2,P2,D,processing,#22a080,#FFFFFF,image378,13,image191,35,NA,right,right,TRUE,1159.9000000059605,NA,NA
